"local_file","sha256","size","dir","matched_entry_ids","matched_entry_titles","match_method","confidence","recommended_action"
"zaozhi/CN202311420375.9_一种5-羟甲基糠醛的制备方法.pdf","42c1c4165568f4c7b56d1364fdc5516ede8d5b218b7a7a6a45f8f8cd3135e657","1217757","zaozhi","210|142|185|206|209|211|134|136|137|177|179|180|187|190|191|193|197|205|216|351|367","CN202311420375.9_一种5-羟甲基糠醛的制备方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法|CN202211414220.X_一种5-羟甲基糠醛的制备方法|CN202311732340.9_一种5-羟甲基糠醛的合成方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201510616697.X_一种由生物质衍生物5-HMF或糠醛制备长链烷烃的方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201510616697.X_一种由生物质衍生物5-HMF或糠醛制备长链烷烃的方法|CN201611116066.2_一种γ‑己内酯的制备方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN201710389333.1_一种噻唑‑4‑甲酸的制备方法|CN201710768965.9_一种正癸酸的制备方法|CN201910695504.2_一种对羟基苯海因的制备方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202511322703.0_一种5-羟甲基糠醛的纯化方法|CN201610046821.8_一种选择性制备1-羟基-2,5-己二酮及2,5-呋喃二甲醇的方法|CN201710451177.7_一种间羟基苯乙酮的制备方法","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/CN202311732340.9_一种5-羟甲基糠醛的合成方法.pdf","9b478c6b42799a873328971b9009a38e295dcf85ab445e46c11d20cd84bcb089","931560","zaozhi","211|210|142|185|190|205|206|209|212|215|216","CN202311732340.9_一种5-羟甲基糠醛的合成方法|CN202311420375.9_一种5-羟甲基糠醛的制备方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法|CN202211414220.X_一种5-羟甲基糠醛的制备方法|CN202410337429.3_催化5-羟甲基糠醛合成2,5-二羟甲基四氢呋喃的方法|CN202510726786.3_一种呋喃二甲酸的合成方法|CN202511322703.0_一种5-羟甲基糠醛的纯化方法","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/CN202410337429.3_催化5-羟甲基糠醛合成2,5-二羟甲基四氢呋喃的方法.pdf","8a1b77a9bb45612e9278c1bb8b7b258cdf7bca8262ad3d479b9a1b0f1a3f3fda","1569369","zaozhi","212|135|136|178|179|190|200|205|211|215|216","CN202410337429.3_催化5-羟甲基糠醛合成2,5-二羟甲基四氢呋喃的方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN202110400675.5_一种S-(+)-3-羟基四氢呋喃的纯化和异构体检测方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202311732340.9_一种5-羟甲基糠醛的合成方法|CN202510726786.3_一种呋喃二甲酸的合成方法|CN202511322703.0_一种5-羟甲基糠醛的纯化方法","exact_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/CN202410455919.3_一种2,5-呋喃二甲酸颗粒及其制备方法和应用.pdf","689f8578334741b83a484e81ace672cee146bab9f815a2a7e8a777b6b00e9076","990369","zaozhi","213|134|135|136|177|178|179|190|205|215|351|355","CN202410455919.3_一种2,5-呋喃二甲酸颗粒及其制备方法和应用|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202510726786.3_一种呋喃二甲酸的合成方法|CN201610046821.8_一种选择性制备1-羟基-2,5-己二酮及2,5-呋喃二甲醇的方法|PCTCN2025079285_一种呋喃二甲酸的制备方法及装置","exact_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/CN202411727615.4_一种生物基聚酰胺纳滤膜及其应用.pdf","f888faa3901c93ec8b8c02e9a0fa49606d30e1e3b60ccf5f6810663409cfe7e4","1937920","zaozhi","214","CN202411727615.4_一种生物基聚酰胺纳滤膜及其应用","exact_title","0.9","migrate_and_link"
"zaozhi/CN202510726786.3_一种呋喃二甲酸的合成方法.pdf","dc6e5e212143ee156bd1ea7538185ee74b263e5b8c9538c590992087058ee25f","2793243","zaozhi","215|134|136|177|179|190|205|207|211|212|213|355","CN202510726786.3_一种呋喃二甲酸的合成方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202210877671.0_一种无金属催化果糖一锅法制备呋喃二甲酸的方法|CN202311732340.9_一种5-羟甲基糠醛的合成方法|CN202410337429.3_催化5-羟甲基糠醛合成2,5-二羟甲基四氢呋喃的方法|CN202410455919.3_一种2,5-呋喃二甲酸颗粒及其制备方法和应用|PCTCN2025079285_一种呋喃二甲酸的制备方法及装置","exact_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/CN202511322703.0_一种5-羟甲基糠醛的纯化方法.pdf","df7d6443eaed649528cfccc6b77d4850629958482bb8f800e3f2bfaaa1cdc743","1112736","zaozhi","216|142|185|206|190|200|205|209|210|211|212","CN202511322703.0_一种5-羟甲基糠醛的纯化方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN201610326841.0_一种由糖制备5-羟甲基糠醛的方法|CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN202110400675.5_一种S-(+)-3-羟基四氢呋喃的纯化和异构体检测方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202211414220.X_一种5-羟甲基糠醛的制备方法|CN202311420375.9_一种5-羟甲基糠醛的制备方法|CN202311732340.9_一种5-羟甲基糠醛的合成方法|CN202410337429.3_催化5-羟甲基糠醛合成2,5-二羟甲基四氢呋喃的方法","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/EP24203247.2_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf","64a4544c572b455424212c0308e60667d02a12d92eed0f271ba371fffff2ab4e","381315","zaozhi","217|323","EP24203247.2_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL|METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL","exact_title|fuzzy_title","0.9","migrate_and_link"
"zaozhi/Energy Science   Engineering - 2025 - Buthelezi - Techno‐Economic Assessment of Biofuels Production From Sugarcane Bagasse.pdf","cffa7df131e2fc0bd223db9ceea438fb00c183279c82146c4d30a01d5f7c35e3","741654","zaozhi","218","Techno‐Economic Assessment of Biofuels Production From Sugarcane Bagasse","metadata_in_db","0.9","migrate_and_link"
"zaozhi/Engineering Ligninolytic Consortium for Bioconversion of Lignocelluloses to Ethanol and Chemicals(科研通-ablesci.com).pdf","00cb1402b518aef386a6c21fd8b0c6dc8d0f8643401ceb71bea5239a1c55c716","7530866","zaozhi","219","Engineering Ligninolytic Consortium for Bioconversion of Lignocelluloses to Ethanol and Chemicals","metadata_in_db","0.9","migrate_and_link"
"zaozhi/Green synthesis of ZnO-NPs using sugarcane bagasse waste_ Phytochemical assessment of extract and biological study of nanopartic(科研通-ablesci.com).pdf","642c7938c0e497786522a1bfd3c47d7903c90216031dea9f809a2e913186ff79","6962995","zaozhi","220","Green synthesis of ZnO-NPs using sugarcane bagasse waste: phytochemical assessment of extract and biological study of nanoparticles","metadata_in_db","0.9","migrate_and_link"
"zaozhi/JP2024145580_５－ヒドロキシメチルフルフラールの製造方法.pdf","37dc677eebf02b9e16b33d9535aaed6fa199665c875cddb1cd6b0f32560d1e86","346388","zaozhi","221","JP2024145580_５－ヒドロキシメチルフルフラールの製造方法","exact_title","0.9","migrate_and_link"
"zaozhi/Noor_2020_IOP_Conf._Ser.__Earth_Environ._Sci._599_012051.pdf","828a60aea721bd94737e33001e23875898fb4cd67a5b5bb23ef31bd3d267e8e8","1612920","zaozhi","222","Bio-packaging based on a composite of paper waste and coconut fiber","metadata_in_db","0.9","migrate_and_link"
"zaozhi/PCTCN2025079285_一种呋喃二甲酸的制备方法及装置.pdf","8e24d43e22902e88943dcb0b5ed678dae0a1280f8dea2730dc827132d54298bc","1473342","zaozhi","355|134|177|135|136|178|179|188|189|190|191|193|195|205|207|213|215|351|353","PCTCN2025079285_一种呋喃二甲酸的制备方法及装置|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834523.6_一种2,5-呋喃二甲酸的制备方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201410834527.4_一种催化体系可循环使用的2,5-呋喃二甲醛的制备方法|CN201410834559.4_一种2,5-呋喃二甲醛的制备方法|CN201611131088.6_一种由γ‑戊内酯制备戊酸及戊酸酯的方法|CN201611131667.0_一种由乙酰丙酸制备戊酸及戊酸酯的方法|CN201710079914.5_一种2,5‑呋喃二甲醛的制备方法|CN201710389333.1_一种噻唑‑4‑甲酸的制备方法|CN201710768965.9_一种正癸酸的制备方法|CN201810916648.1_一种二氟磷酸锂的生产装置及生产方法|CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法|CN202210877671.0_一种无金属催化果糖一锅法制备呋喃二甲酸的方法|CN202410455919.3_一种2,5-呋喃二甲酸颗粒及其制备方法和应用|CN202510726786.3_一种呋喃二甲酸的合成方法|CN201610046821.8_一种选择性制备1-羟基-2,5-己二酮及2,5-呋喃二甲醇的方法|CN201710768995.X_一种1,10-癸二酸的制备方法","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link_reuse_object"
"zaozhi/US202418895254_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL.pdf","2d22e03ec6ca1dd89831d7f55a22d171d686e82b861523f20642f5d5e1663ec2","827406","zaozhi","323|217","METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL|EP24203247.2_METHOD FOR PREPARING 5-HYDROXYMETHYLFURFURAL","source_summary|fuzzy_title","0.9","migrate_and_link_reuse_object"
"zaozhi/Year，Article Title.txt","822dcfabe7ec8911e149befdd93f372c7b6db271a853612d4cee9509f7da2d31","41306","zaozhi","324","论文标题清单（Year，Article Title）","source_summary","0.9","migrate_and_link_reuse_object"
"zaozhi/bbae409.pdf","32936f7e3bc70a11c3c32cc587e892ee21d2e0d2e58f658b3a15bd07b203b393","1379954","zaozhi","223","DeepEnzyme: a robust deep learning model for improved enzyme turnover number prediction by utilizing features of protein 3D-structures","metadata_in_db","0.9","migrate_and_link"
"zaozhi/bio-based paper&pulp by MQE 2025.10.29.pptx","2ddd1b2c434b14f16d8ad1152a72cbd7398326446084b65e5ca149a8a5f28770","24846054","zaozhi","224|225|226|227|228|276","bio-based paper&pulp by MQE 2025.10.29|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.31|bio-based paper&pulp by MQE 2025.10|荣晟bio-based paper&pulp by MQE 2025.11.25","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/bio-based paper&pulp by MQE 2025.10.30.pdf","14cffbc58c3a644ac4f3b20742ab5a9c10350b320ff9bfc91334398245aba1e0","3686982","zaozhi","225|226|224|227|228|276","bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.29|bio-based paper&pulp by MQE 2025.10.31|bio-based paper&pulp by MQE 2025.10|荣晟bio-based paper&pulp by MQE 2025.11.25","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/bio-based paper&pulp by MQE 2025.10.30.pptx","771224a385093399fc5e554a35fe97eca622d93912a6c7e012e8bc96ba439c65","29454801","zaozhi","225|226|224|227|228|276","bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.29|bio-based paper&pulp by MQE 2025.10.31|bio-based paper&pulp by MQE 2025.10|荣晟bio-based paper&pulp by MQE 2025.11.25","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/bio-based paper&pulp by MQE 2025.10.31.pptx","8583c16c10f1943aa3df59107ff612afb26813ba312d15313e85d022bb0c0998","29463203","zaozhi","227|224|225|226|228|276","bio-based paper&pulp by MQE 2025.10.31|bio-based paper&pulp by MQE 2025.10.29|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10|荣晟bio-based paper&pulp by MQE 2025.11.25","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/bio-based paper&pulp by MQE 2025.10.pptx","f0f2dc7fc5ed001fd0eb9e4b31b8e999fbe69e4017375e0d119525762c8fe1f5","35662096","zaozhi","228|224|225|226|227|276","bio-based paper&pulp by MQE 2025.10|bio-based paper&pulp by MQE 2025.10.29|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.30|bio-based paper&pulp by MQE 2025.10.31|荣晟bio-based paper&pulp by MQE 2025.11.25","exact_title|fuzzy_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/csirEnzymeApplicationsinPulpandPaperrav.pdf","e0e7d01f9b5fc5e3749caa631bb83c65d967ebeb66e995fc3e94d88b925d95a7","472138","zaozhi","229","Enzyme Applications in Pulp and Paper","metadata_in_db","0.9","migrate_and_link"
"zaozhi/f2121195da604aab89e06cbdd8b6cc43.pdf","d5559250bb0f7c686bab3ce1c4e3c06a782f8a951599f00f15b24097cbe3e0d4","212216","zaozhi","230","非粮生物基材料产业创新发展典型案例入围名单（公示稿）","metadata_in_db","0.9","migrate_and_link"
"zaozhi/fenrg-4-1549247.pdf","8dbf57545955d6764c7ef19f0564f9fd384939a36bfe4179fd984d62bc694cec","25028374","zaozhi","231","Optimizing COD removal, lignin degradation and electricity generation from pulp and paper industry wastewater by CW-MFC using box-behnken design","metadata_in_db","0.9","migrate_and_link"
"zaozhi/fermentation-09-00789.pdf","1ac60105e628b913338f2014f86e7adcf44a1a4baa5960685e279c43b863a158","1081775","zaozhi","232","Lactic Acid Production from Steam-Exploded Sugarcane Bagasse Using Bacillus coagulans DSM2314","metadata_in_db","0.9","migrate_and_link"
"zaozhi/fermentation-11-00489.pdf","85d1086388a081ecd8013c1837027ebf79304cdbde359b5a8d9dbf37355d5498","1393772","zaozhi","233","Sugarcane Bagasse: A Sustainable Feedstock for Biorefinery Portfolios in South Africa","metadata_in_db","0.9","migrate_and_link"
"zaozhi/foaf038.pdf","9f5ecfef1bd12b75bbc878d8df3dbfb52f1d69d5700ea5fa4f6b414fcb08a66f","1204292","zaozhi","234","Glycerol bioconversion to biofuel and value-added products by yeasts","metadata_in_db","0.9","migrate_and_link"
"zaozhi/foods-14-02158.pdf","6f848c057113f9913236126e0413ae831dc2ce13a923ea7d8abc2a5703510698","1459723","zaozhi","235","Corn Steep Liquor as an Efficient Bioresource for Functional Components Production by Biotransformation Technology","metadata_in_db","0.9","migrate_and_link"
"zaozhi/ijms-26-09906-v2.pdf","7f4ab5bc8b1cec32231ade82ae5daaa144e28b0a5b62950c35e23dbf970362c0","15867860","zaozhi","236","The Importance of Molecular Size, Concentration, and Thermal Conditions in Enhancing Lignin Derivatives' Interactions with Skin-like Membranes: Implications for Cosmetic and Therapeutic Applications","metadata_in_db","0.9","migrate_and_link"
"zaozhi/jcs-09-00503.pdf","e01039e034cd38eef73b07d2dc7937d812bb1cc320df4d337e7dfaa7c78f993c","2567638","zaozhi","237","Mechanical and Structural Properties of Biocomposites Reinforced with Bagasse Fibers from Sugarcane Overexpressing Sucrose Synthesis","metadata_in_db","0.9","migrate_and_link"
"zaozhi/jingxing-驱动.pptx","7830b08915601d4892f51bed03c399c9f6791db97f01e0c984910aeaa8382278","1981272","zaozhi","238","jingxing-驱动","exact_title","0.9","migrate_and_link"
"zaozhi/lactic-acid-production-from-sugarcane-bagasse-hydrolysates-by-lactiplantibacillus-strains.pdf","cc062e08dfc4abbaed0b5c985f0a3d834d1584ae967a101cab853645e891b965","3942864","zaozhi","239|232","Lactic Acid Production from Sugarcane Bagasse Hydrolysates by Lactiplantibacillus Strains|Lactic Acid Production from Steam-Exploded Sugarcane Bagasse Using Bacillus coagulans DSM2314","metadata_in_db|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/main.pdf","0bbb6b20e5b910fcee1e68dbb5895ed0d0878ce648b985324bc85ca7c4da6e35","9632220","zaozhi","240","Status and trends of enzyme cocktails for efficient and ecological production in the pulp and paper industry","metadata_in_db","0.9","migrate_and_link"
"zaozhi/main2.pdf","69d1a30b7850c6ffd9a9897097b17bd7ba94192fc387c484c11df955e8b3e5e5","4844117","zaozhi","241|128|171|333","Chimeric enzymes in the pulp and paper making industry: Current developments|Chimeric enzymes in the pulp and paper making industry: Current developments|Chimeric enzymes in the pulp and paper making industry: Current developments|Chimeric enzymes in the pulp and paper making industry: Current developments","metadata_in_db|pdf_title","0.9","migrate_and_link"
"zaozhi/main3.pdf","a0e8c127ddffa8cec74eb753722d46bfd92637cb1abfac209e8a50b1488aa86f","12006492","zaozhi","242","A unique Equisetum enzyme, hetero-trans-β-glucanase (HTG), enhances industrially and environmentally important cellulose-rich materials","metadata_in_db","0.9","migrate_and_link"
"zaozhi/maximizing-polylactic-acid-bioplastic-yield-from-lactobacillus-rhamnosus-l6-via-response-surface-methodology-evaluating.pdf","9ac86bd183fa3332650188bfc0c3869e4f783818d2fa4859daa144c6fb70156b","13833465","zaozhi","243","Maximizing Polylactic Acid Bioplastic Yield from Lactobacillus rhamnosus L6 via Response Surface Methodology: Evaluating Antimicrobial Effectiveness, Physical, and Chemical Properties of PLA","metadata_in_db","0.9","migrate_and_link"
"zaozhi/paper_retrieval.pdf","80497a9133622a2eb227e38e44bfb729b45e2e8442d474d23f6f102b801ea291","187945","zaozhi","244","论文摘要检索合集（paper_retrieval）","metadata_in_db","0.9","migrate_and_link"
"zaozhi/polymers-17-00322.pdf","a0e8f60707a0d5b1b7c10280ec937caefd2639de6123dd3d54fc59ccc5b68561","3096599","zaozhi","245","Advances in L-Lactic Acid Production from Lignocellulose Using Genetically Modified Microbial Systems","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s10570-023-05333-2.pdf","d72bdefa0053304cb113b4fa2e084a66fba0149953c109c5cf2facc26f38491e","1110268","zaozhi","246","Innovations in papermaking using enzymatic intervention: an ecofriendly approach","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s10668-024-05154-8.pdf","512ace0d72ab35faf164d1b77fd9e85fb3cf2266769a6bd691353815f4e0d378","4012028","zaozhi","247","Coconut husk: A sustainable solution for eco-friendly packaging applications","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s12649-025-02962-5.pdf","6f8066415cf9750dfae8053b755410d744ccf8fe3a2455954b4575d0d382a1a5","2461670","zaozhi","317|248","Valorisation of Industrial Waste for Second-Generation Ethanol Production: Towards the Scale-Up of High-Solids Paper Sludge Fermentation|Nonsterile Lactic Acid Production from Pulse Husks","source_summary|id_token","0.9","migrate_and_link"
"zaozhi/s12649-025-03057-x.pdf","a3ded5344d9e8cb214afba4c0e06b5a95d6591153e41bd0ba13a0c71d1bfaf63","1211399","zaozhi","248|317","Nonsterile Lactic Acid Production from Pulse Husks|Valorisation of Industrial Waste for Second-Generation Ethanol Production: Towards the Scale-Up of High-Solids Paper Sludge Fermentation","metadata_in_db|id_token","0.9","migrate_and_link"
"zaozhi/s13068-025-02646-1.pdf","bd1e440c948fd88a158149e8c5c42e622743fb15c4182185aebf42126dd3ae0f","4149487","zaozhi","249","Synergistic cell-free enzyme cocktails for enhanced fiber matrix development: improving dewatering, strength, and decarbonization in the paper industry","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s13762-024-06270-8.pdf","3d2687bce8c8512e178f45e0d8c578b04471d8e61eb24e642b1f6dd0acf72f8a","4723093","zaozhi","250","Valorization of waste from coconut palm cultivation as source of cellulose to papermaking","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s40643-025-00905-5.pdf","8261cd2615bf3e7d80a373a1b5eb1f1d7f99df230be8eed377e00d156b2fa394","1840016","zaozhi","251","Blasting extrusion pretreatment of sweet sorghum bagasse for enhanced enzymatic saccharification and ethanol production using Pichia kudriavzevii ATCC 20,381","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s41598-025-00610-5.pdf","88e7e9dc62eaec82acb43163643eeb8150bb25baf605cc8f26f93d7286990464","2507548","zaozhi","252","Transforming waste into value: Single-step in situ synthesis of magnetic porous carbon composite adsorbents from sugarcane bagasse and iron scrap","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s42452-025-07560-7.pdf","c245d7ed5a49b1ec30f2cd29d2712674684e419893be7d578c6182fbef73eed8","1598845","zaozhi","253","Advancements in sustainable lactic acid production: revolutionizing biorefineries by harnessing genetically engineered LAB and lignocellulosic biomass","metadata_in_db","0.9","migrate_and_link"
"zaozhi/s44320-024-00060-7.pdf","ccc73a5fce6679bf64d8d667f6dd8d62783862768f38d44c98c29040a769198d","2500679","zaozhi","254","Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community","metadata_in_db","0.9","migrate_and_link"
"zaozhi/savedrecs (2).xls","4277c738f33a0dbbc9b5927e0adc3dcfa23d1d33145bc17334b9c3e48fc36211","1187328","zaozhi","356|322","savedrecs 文献检索记录|savedrecs 文献检索记录","source_summary|source_file_variant","0.9","migrate_and_link_reuse_object"
"zaozhi/savedrecs.txt","4c2c3804b1b0b65dec157951e5a63f26ecf0685ca3998dd0ff5d06e5721b55fc","774224","zaozhi","322|356","savedrecs 文献检索记录|savedrecs 文献检索记录","source_summary|source_file_variant","0.9","migrate_and_link_reuse_object"
"zaozhi/sustainability-16-03066.pdf","8291289c39582fb1235e3c22803df848f8e8b4aef832c46aaa6bee09680bb6d3","2604107","zaozhi","255","Coconut Waste: Discovering Sustainable Approaches to Advance a Circular Economy","metadata_in_db","0.9","migrate_and_link"
"zaozhi/sustainable-production-of-high-performance-bioplastics-from-agricultural-and-industrial-biomass-waste-by-integrating.pdf","25f01c0ecbac2cc9f00ac41096565ca3f78f01f64f8f8db2ac981210015a0605","7823427","zaozhi","256","Sustainable Production of High-Performance Bioplastics from Agricultural and Industrial Biomass Waste by Integrating Deep Eutectic Solvent (DES) Pretreatment and Acetylation Processes","metadata_in_db","0.9","migrate_and_link"
"zaozhi/technoeconomics-of-sugar-cane-bagasse-valorization-to-lactic-acid-using-pinch-technology-distillation-vs-reactive.pdf","768c78df21f813c96d5daadc89fa786c131eb75df7897ef0a0286d7093ba900c","9468102","zaozhi","257","Technoeconomics of Sugar Cane Bagasse Valorization to Lactic Acid Using Pinch Technology: Distillation vs Reactive Distillation","metadata_in_db","0.9","migrate_and_link"
"zaozhi/technologies-13-00238.pdf","ea54e1444ce2ad62b58b938566d6d3b7cce3af28fda184f595b53cac1efb8b74","683104","zaozhi","258","Transition to a Circular Bioeconomy in the Sugar Agro-Industry: Predictive Modeling to Estimate the Energy Potential of By-Products","metadata_in_db","0.9","migrate_and_link"
"zaozhi/wos_paper_and_pulp.xls","b415f59c2281d5ce481ad536d60be8a319a214823d6087f96a916dbbd04c37d2","167424","zaozhi","310|229","Web of Science 造纸文献清单|Enzyme Applications in Pulp and Paper","source_summary|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/wos_paper_and_pulp.xlsx","b97bc4b876aef7a0f82325c12f72314eae2d89e6b8cd8500e137f0f632676bc0","65939","zaozhi","310|229","Web of Science 造纸文献清单|Enzyme Applications in Pulp and Paper","source_summary|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/关于造纸酶的产业化导向.docx","d3e10f98d26e4c21d6eaa87699cae9c513a66835c2fbbb08a3d42db02ad211f6","1602666","zaozhi","259|295|301|260","关于造纸酶的产业化导向|关于造纸酶的产业化导向|关于造纸酶的产业化导向|关于造纸酶的产业化导向_V2","exact_title|fuzzy_title","0.9","migrate_and_link"
"zaozhi/关于造纸酶的产业化导向_V2.docx","771d9b362418efba2d55a91f022e903473ab88f6da8f2af46e9ce8a426789401","1603518","zaozhi","260|295|301|259","关于造纸酶的产业化导向_V2|关于造纸酶的产业化导向|关于造纸酶的产业化导向|关于造纸酶的产业化导向","exact_title|source_summary|source_file_variant|metadata_in_db","0.9","migrate_and_link"
"zaozhi/参观准备.docx","8088c19a311d5b3d41d2b2ad05cb417afae785d4a4a4fdf43a28dc424fc59e76","20563","zaozhi","261","参观准备","exact_title","0.9","migrate_and_link"
"zaozhi/合成生物学研究员-造纸.docx","5be69d4eba9e2c081c612b79f3c92456b6f09f769201a7ad9b60a474e7bb512c","19373","zaozhi","262","合成生物学研究员-造纸","exact_title","0.9","migrate_and_link"
"zaozhi/市售产品.pptx","750b3216c22910b8474ec6686f4d75cf3c9e7c840773ce6adefc9dbc62a18c2f","6305440","zaozhi","263","市售产品","exact_title","0.9","migrate_and_link"
"zaozhi/平台设计_v1.0.docx","db62a562fd2c3975ffbd8ebd235b3b5f48fe75be38aad1c7a0a9357debeecf89","22702","zaozhi","264|1","平台设计_v1.0|量子计算材料设计平台","exact_title|fuzzy_title_low","0.9","migrate_and_link"
"zaozhi/新建 Microsoft Word 文档.docx","350a5fac29e5b6ace9e6c703d9b6de989cb77372076057d11e8308cf9d3a9729","44522","zaozhi","318","新建 Microsoft Word 文档","exact_title","0.9","migrate_and_link"
"zaozhi/新方向调研/2025-Transparent wood-dual.pdf","7e8ea003bcaea06d1a3d7510b80e17e82ecda6894a7b65c3179993915dd596e8","3744338","zaozhi","328|120|163","Transparent Wood Fabrication and Applications: A Review|Transparent Wood Fabrication and Applications: A Review|Transparent Wood Fabrication and Applications: A Review","source_summary|metadata_in_db","0.9","migrate_and_link"
"zaozhi/新方向调研/2025-enzyme-food-dual.pdf","d19788d37e07ec8e8044bd8b263d38bceb9e38e6c09b3fdc195eb4da6ebb6e2b","2869740","zaozhi","368|121|164","Enzyme Technology in the Food Industry: Molecular Mechanisms, Applications, and Sustainable Innovations|Enzyme Technology in the Food Industry: Molecular Mechanisms, Applications, and Sustainable Innovations|Enzyme Technology in the Food Industry: Molecular Mechanisms, Applications, and Sustainable Innovations","source_summary|metadata_in_db","0.9","migrate_and_link"
