absolute_path,relative_path,filename,extension,size_bytes,sha256,mime_type,entry_id,confidence,match_method,object_key,is_temp,duplicate_of,category
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf",".pdf",515073,718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd,application/pdf,139,0.5,"fuzzy_title_low",documents/718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf",".pdf",515073,718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd,application/pdf,140,0.5,"fuzzy_title_low",documents/718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf",".pdf",515073,718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd,application/pdf,182,0.5,"fuzzy_title_low",documents/718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf","CN202111026582.7_一种酪氨酸激酶抑制剂关键中间体的合成方法.pdf",".pdf",515073,718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd,application/pdf,183,0.5,"fuzzy_title_low",documents/718f86772a48a012c7c8aec10977af13359ed25ae6b749293f23cdb9cdd28cfd.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf",".pdf",503817,f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82,application/pdf,203,0.98,"exact_title",documents/f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf",".pdf",503817,f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82,application/pdf,202,0.65,"fuzzy_title",documents/f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf",".pdf",503817,f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82,application/pdf,139,0.5,"fuzzy_title_low",documents/f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf",".pdf",503817,f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82,application/pdf,140,0.5,"fuzzy_title_low",documents/f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf",".pdf",503817,f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82,application/pdf,182,0.5,"fuzzy_title_low",documents/f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","zaozhi/CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf","CN202111368937.0_一种吡咯吡啶激酶抑制剂关键中间体的合成方法.pdf",".pdf",503817,f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82,application/pdf,183,0.5,"fuzzy_title_low",documents/f2497baff23bd139fbfe9f3849bf5cbd919a98fd619f9fe7211f553313c5cf82.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf","zaozhi/CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf","CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf",".pdf",642482,39b7e9fe5c948a0c4a6256ff6a0a82b4e1921c62c2cc4a8d21ee269e35faa3ce,application/pdf,204,0.98,"exact_title",documents/39b7e9fe5c948a0c4a6256ff6a0a82b4e1921c62c2cc4a8d21ee269e35faa3ce.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf","zaozhi/CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf","CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf",".pdf",642482,39b7e9fe5c948a0c4a6256ff6a0a82b4e1921c62c2cc4a8d21ee269e35faa3ce,application/pdf,198,0.5,"fuzzy_title_low",documents/39b7e9fe5c948a0c4a6256ff6a0a82b4e1921c62c2cc4a8d21ee269e35faa3ce.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf","zaozhi/CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf","CN202111478797.2_一种纯呋喃基聚合物膜材料及其在锂电池中的应用.pdf",".pdf",642482,39b7e9fe5c948a0c4a6256ff6a0a82b4e1921c62c2cc4a8d21ee269e35faa3ce,application/pdf,199,0.5,"fuzzy_title_low",documents/39b7e9fe5c948a0c4a6256ff6a0a82b4e1921c62c2cc4a8d21ee269e35faa3ce.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,205,0.98,"exact_title",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,190,0.65,"fuzzy_title",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,134,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,135,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,136,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,137,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,142,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,177,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,178,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,179,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,180,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,185,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,197,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,206,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,207,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,209,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,210,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,211,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,212,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,213,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,215,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,216,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,351,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","zaozhi/CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf","CN202210424424.5_一种由5-羟甲基糠醛制备2,5-呋喃二甲酸的生产方法.pdf",".pdf",291093,4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94,application/pdf,355,0.5,"fuzzy_title_low",documents/4dfe152059fd46f0a2192e6c8388929a6e2113577b591221dffc0dceba27dc94.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,206,0.98,"exact_title",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,142,0.65,"fuzzy_title",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,185,0.65,"fuzzy_title",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,209,0.65,"fuzzy_title",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,210,0.65,"fuzzy_title",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,216,0.65,"fuzzy_title",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,134,0.5,"fuzzy_title_low",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
"C:\Users\CAIHUI\MicroEra-Wiki-MVP-new\backend\data\zaozhi\CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","zaozhi/CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf","CN202210493713.0_一种高纯度5-羟甲基糠醛的制备方法.pdf",".pdf",265200,27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72,application/pdf,136,0.5,"fuzzy_title_low",documents/27e569dd2542a82818395b2ed2d288b18e74640573119a99a795b4cb29eb2e72.pdf,0,,AUTO
